 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,59,2.700,3.643,2.702,3.642,0,0.004,0.004,0
2,0.000,67,2.847,3.383,2.848,3.382,0,0.004,0.004,0
3,0.000,70,3.000,3.043,3.002,3.042,0,0.004,0.004,0
4,0.000,68,3.193,3.277,3.195,3.275,0,0.004,0.004,0
5,0.000,65,3.400,3.550,3.402,3.548,0,0.004,0.004,0
6,0.000,73,3.067,3.737,3.068,3.735,0,0.004,0.004,0
7,0.000,88,3.393,3.037,3.395,3.035,0,0.004,0.004,0
8,0.000,53,3.340,2.690,3.342,2.688,0,0.004,0.004,0
9,0.000,61,3.553,2.823,3.555,2.822,0,0.004,0.004,0
10,0.000,41,3.720,2.837,3.722,2.835,0,0.004,0.004,0
11,0.000,72,3.667,3.210,3.668,3.208,0,0.004,0.004,0
