 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,69,3.180,3.263,3.182,3.262,0,0.004,0.004,0
2,0.000,59,3.307,3.063,3.308,3.062,0,0.004,0.004,0
3,0.000,57,3.427,2.903,3.428,2.902,0,0.004,0.004,0
4,0.000,88,3.307,2.797,3.308,2.795,0,0.004,0.004,0
5,0.000,47,3.400,2.623,3.402,2.622,0,0.004,0.004,0
6,0.000,54,3.267,2.357,3.268,2.355,0,0.004,0.004,0
7,0.000,58,3.113,2.037,3.115,2.035,0,0.004,0.004,0
8,0.000,54,2.920,1.903,2.922,1.902,0,0.004,0.004,0
9,0.000,53,2.887,2.203,2.888,2.202,0,0.004,0.004,0
10,0.000,82,2.747,1.983,2.748,1.982,0,0.004,0.004,0
11,0.000,46,2.507,2.017,2.508,2.015,0,0.004,0.004,0
12,0.000,55,2.547,1.697,2.548,1.695,0,0.004,0.004,0
13,0.000,54,2.380,1.697,2.382,1.695,0,0.004,0.004,0
14,0.000,67,2.387,1.417,2.388,1.415,0,0.004,0.004,0
15,0.000,58,2.053,1.310,2.055,1.308,0,0.004,0.004,0
16,0.000,50,2.060,1.510,2.062,1.508,0,0.004,0.004,0
17,0.000,62,2.067,1.683,2.068,1.682,0,0.004,0.004,0
18,0.000,49,2.200,1.910,2.202,1.908,0,0.004,0.004,0
19,0.000,56,1.927,1.910,1.928,1.908,0,0.004,0.004,0
20,0.000,62,2.073,2.050,2.075,2.048,0,0.004,0.004,0
21,0.000,40,2.160,2.210,2.162,2.208,0,0.004,0.004,0
22,0.000,49,1.993,2.210,1.995,2.208,0,0.004,0.004,0
23,0.000,43,2.080,2.297,2.082,2.295,0,0.004,0.004,0
24,0.000,55,2.080,2.483,2.082,2.482,0,0.004,0.004,0
25,0.000,45,2.313,2.590,2.315,2.588,0,0.004,0.004,0
26,0.000,44,2.313,2.310,2.315,2.308,0,0.004,0.004,0
27,0.000,50,2.520,2.350,2.522,2.348,0,0.004,0.004,0
28,0.000,51,2.773,2.503,2.775,2.502,0,0.004,0.004,0
29,0.000,46,2.627,2.650,2.628,2.648,0,0.004,0.004,0
30,0.000,55,2.340,2.810,2.342,2.808,0,0.004,0.004,0
31,0.000,73,2.160,2.730,2.162,2.728,0,0.004,0.004,0
32,0.000,63,2.620,3.090,2.622,3.088,0,0.004,0.004,0
33,0.000,44,2.727,2.923,2.728,2.922,0,0.004,0.004,0
34,0.000,47,3.033,2.777,3.035,2.775,0,0.004,0.004,0
35,0.000,45,3.033,2.483,3.035,2.482,0,0.004,0.004,0
36,0.000,55,3.200,2.970,3.202,2.968,0,0.004,0.004,0
37,0.000,44,2.820,3.037,2.822,3.035,0,0.004,0.004,0
38,0.000,58,2.867,3.263,2.868,3.262,0,0.004,0.004,0
39,0.000,55,2.907,2.663,2.908,2.662,0,0.004,0.004,0
