 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,93,1.647,3.043,1.648,3.042,0,0.004,0.004,0
2,0.000,67,1.853,3.157,1.855,3.155,0,0.004,0.004,0
3,0.000,60,1.860,2.737,1.862,2.735,0,0.004,0.004,0
4,0.000,73,2.147,2.703,2.148,2.702,0,0.004,0.004,0
5,0.000,76,2.147,2.870,2.148,2.868,0,0.004,0.004,0
6,0.000,64,2.040,3.057,2.042,3.055,0,0.004,0.004,0
7,0.000,90,2.007,3.343,2.008,3.342,0,0.004,0.004,0
8,0.000,87,2.120,3.557,2.122,3.555,0,0.004,0.004,0
9,0.000,61,2.193,3.363,2.195,3.362,0,0.004,0.004,0
10,0.000,60,2.287,2.997,2.288,2.995,0,0.004,0.004,0
11,0.000,97,2.560,2.977,2.562,2.975,0,0.004,0.004,0
12,0.000,86,2.560,2.743,2.562,2.742,0,0.004,0.004,0
13,0.000,65,2.713,2.910,2.715,2.908,0,0.004,0.004,0
14,0.000,56,3.047,3.123,3.048,3.122,0,0.004,0.004,0
15,0.000,75,2.873,3.243,2.875,3.242,0,0.004,0.004,0
16,0.000,68,2.613,3.250,2.615,3.248,0,0.004,0.004,0
17,0.000,60,2.567,3.583,2.568,3.582,0,0.004,0.004,0
18,0.000,75,2.693,3.883,2.695,3.882,0,0.004,0.004,0
19,0.000,65,2.800,3.563,2.802,3.562,0,0.004,0.004,0
20,0.000,53,2.967,3.483,2.968,3.482,0,0.004,0.004,0
21,0.000,57,3.193,3.423,3.195,3.422,0,0.004,0.004,0
22,0.000,55,3.093,3.703,3.095,3.702,0,0.004,0.004,0
