 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,53,2.753,1.637,2.755,1.635,0,0.004,0.004,0
2,0.000,54,2.847,1.810,2.848,1.808,0,0.004,0.004,0
3,0.000,42,3.113,1.610,3.115,1.608,0,0.004,0.004,0
4,0.000,48,2.953,1.250,2.955,1.248,0,0.004,0.004,0
5,0.000,45,3.087,1.903,3.088,1.902,0,0.004,0.004,0
6,0.000,42,3.247,1.883,3.248,1.882,0,0.004,0.004,0
7,0.000,42,3.173,2.097,3.175,2.095,0,0.004,0.004,0
8,0.000,38,3.453,2.097,3.455,2.095,0,0.004,0.004,0
9,0.000,44,3.640,1.730,3.642,1.728,0,0.004,0.004,0
10,0.000,39,3.667,2.057,3.668,2.055,0,0.004,0.004,0
11,0.000,50,3.720,2.383,3.722,2.382,0,0.004,0.004,0
12,0.000,45,3.580,2.403,3.582,2.402,0,0.004,0.004,0
13,0.000,51,3.347,2.430,3.348,2.428,0,0.004,0.004,0
14,0.000,39,3.127,2.417,3.128,2.415,0,0.004,0.004,0
15,0.000,37,3.220,2.723,3.222,2.722,0,0.004,0.004,0
16,0.000,45,3.667,2.690,3.668,2.688,0,0.004,0.004,0
