 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,64,1.753,2.237,1.755,2.235,0,0.004,0.004,0
2,0.000,72,1.833,2.470,1.835,2.468,0,0.004,0.004,0
3,0.000,103,1.640,2.683,1.642,2.682,0,0.004,0.004,0
4,0.000,53,1.833,2.777,1.835,2.775,0,0.004,0.004,0
5,0.000,90,1.927,2.643,1.928,2.642,0,0.004,0.004,0
6,0.000,58,2.080,2.517,2.082,2.515,0,0.004,0.004,0
7,0.000,60,2.080,2.297,2.082,2.295,0,0.004,0.004,0
8,0.000,56,2.527,2.483,2.528,2.482,0,0.004,0.004,0
9,0.000,55,2.753,2.563,2.755,2.562,0,0.004,0.004,0
10,0.000,52,2.933,2.823,2.935,2.822,0,0.004,0.004,0
11,0.000,53,2.587,2.890,2.588,2.888,0,0.004,0.004,0
12,0.000,58,2.487,2.737,2.488,2.735,0,0.004,0.004,0
13,0.000,49,2.180,2.790,2.182,2.788,0,0.004,0.004,0
14,0.000,61,2.073,2.937,2.075,2.935,0,0.004,0.004,0
15,0.000,55,2.193,3.143,2.195,3.142,0,0.004,0.004,0
16,0.000,71,2.113,3.330,2.115,3.328,0,0.004,0.004,0
17,0.000,60,1.853,3.157,1.855,3.155,0,0.004,0.004,0
18,0.000,53,2.327,3.143,2.328,3.142,0,0.004,0.004,0
19,0.000,53,2.513,3.230,2.515,3.228,0,0.004,0.004,0
20,0.000,57,2.467,3.450,2.468,3.448,0,0.004,0.004,0
21,0.000,62,2.727,3.483,2.728,3.482,0,0.004,0.004,0
22,0.000,51,2.860,3.357,2.862,3.355,0,0.004,0.004,0
23,0.000,61,2.673,3.170,2.675,3.168,0,0.004,0.004,0
