 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,48,2.147,2.770,2.148,2.768,0,0.004,0.004,0
2,0.000,42,2.227,2.670,2.228,2.668,0,0.004,0.004,0
3,0.000,65,2.407,2.450,2.408,2.448,0,0.004,0.004,0
4,0.000,57,2.487,2.723,2.488,2.722,0,0.004,0.004,0
5,0.000,58,2.373,2.963,2.375,2.962,0,0.004,0.004,0
6,0.000,47,2.613,2.910,2.615,2.908,0,0.004,0.004,0
7,0.000,61,2.620,3.157,2.622,3.155,0,0.004,0.004,0
8,0.000,52,2.760,2.983,2.762,2.982,0,0.004,0.004,0
9,0.000,58,2.907,3.030,2.908,3.028,0,0.004,0.004,0
10,0.000,61,3.273,3.017,3.275,3.015,0,0.004,0.004,0
11,0.000,74,3.513,2.977,3.515,2.975,0,0.004,0.004,0
12,0.000,60,3.500,2.677,3.502,2.675,0,0.004,0.004,0
13,0.000,57,3.273,2.737,3.275,2.735,0,0.004,0.004,0
14,0.000,58,2.893,2.690,2.895,2.688,0,0.004,0.004,0
15,0.000,49,2.900,2.483,2.902,2.482,0,0.004,0.004,0
16,0.000,61,3.280,2.430,3.282,2.428,0,0.004,0.004,0
