 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,60,2.527,3.170,2.528,3.168,0,0.004,0.004,0
2,0.000,50,2.780,3.070,2.782,3.068,0,0.004,0.004,0
3,0.000,45,2.227,2.850,2.228,2.848,0,0.004,0.004,0
4,0.000,80,2.520,2.830,2.522,2.828,0,0.004,0.004,0
5,0.000,36,2.327,2.490,2.328,2.488,0,0.004,0.004,0
6,0.000,42,2.573,2.497,2.575,2.495,0,0.004,0.004,0
7,0.000,35,2.693,2.310,2.695,2.308,0,0.004,0.004,0
8,0.000,57,2.600,1.950,2.602,1.948,0,0.004,0.004,0
9,0.000,57,2.907,1.803,2.908,1.802,0,0.004,0.004,0
10,0.000,46,2.927,2.150,2.928,2.148,0,0.004,0.004,0
11,0.000,64,3.207,1.857,3.208,1.855,0,0.004,0.004,0
12,0.000,50,3.040,2.303,3.042,2.302,0,0.004,0.004,0
13,0.000,63,3.220,2.237,3.222,2.235,0,0.004,0.004,0
14,0.000,88,3.193,2.610,3.195,2.608,0,0.004,0.004,0
15,0.000,46,2.940,2.503,2.942,2.502,0,0.004,0.004,0
16,0.000,37,2.807,2.750,2.808,2.748,0,0.004,0.004,0
17,0.000,59,3.120,2.750,3.122,2.748,0,0.004,0.004,0
