 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,84,1.893,2.330,1.895,2.328,0,0.004,0.004,0
2,0.000,90,1.953,2.510,1.955,2.508,0,0.004,0.004,0
3,0.000,64,2.067,2.290,2.068,2.288,0,0.004,0.004,0
4,0.000,79,2.307,2.343,2.308,2.342,0,0.004,0.004,0
5,0.000,76,2.367,2.197,2.368,2.195,0,0.004,0.004,0
6,0.000,67,2.567,2.197,2.568,2.195,0,0.004,0.004,0
7,0.000,60,2.553,2.437,2.555,2.435,0,0.004,0.004,0
8,0.000,68,2.847,2.450,2.848,2.448,0,0.004,0.004,0
9,0.000,64,3.100,2.363,3.102,2.362,0,0.004,0.004,0
10,0.000,74,3.293,2.390,3.295,2.388,0,0.004,0.004,0
11,0.000,51,3.220,2.637,3.222,2.635,0,0.004,0.004,0
12,0.000,72,3.467,2.537,3.468,2.535,0,0.004,0.004,0
13,0.000,51,3.460,2.797,3.462,2.795,0,0.004,0.004,0
14,0.000,60,3.373,2.697,3.375,2.695,0,0.004,0.004,0
15,0.000,56,3.487,3.037,3.488,3.035,0,0.004,0.004,0
16,0.000,69,3.273,3.143,3.275,3.142,0,0.004,0.004,0
17,0.000,59,3.107,2.983,3.108,2.982,0,0.004,0.004,0
18,0.000,53,2.880,2.710,2.882,2.708,0,0.004,0.004,0
19,0.000,52,2.593,2.743,2.595,2.742,0,0.004,0.004,0
20,0.000,66,2.367,2.663,2.368,2.662,0,0.004,0.004,0
21,0.000,79,2.153,2.790,2.155,2.788,0,0.004,0.004,0
22,0.000,81,2.393,2.977,2.395,2.975,0,0.004,0.004,0
23,0.000,76,2.573,3.103,2.575,3.102,0,0.004,0.004,0
24,0.000,62,2.660,2.983,2.662,2.982,0,0.004,0.004,0
25,0.000,72,2.960,3.197,2.962,3.195,0,0.004,0.004,0
26,0.000,69,2.807,2.183,2.808,2.182,0,0.004,0.004,0
