 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,68,2.747,3.017,2.748,3.015,0,0.004,0.004,0
2,0.000,53,2.880,2.857,2.882,2.855,0,0.004,0.004,0
3,0.000,39,2.880,2.710,2.882,2.708,0,0.004,0.004,0
4,0.000,54,2.680,2.750,2.682,2.748,0,0.004,0.004,0
5,0.000,54,2.793,2.457,2.795,2.455,0,0.004,0.004,0
6,0.000,54,2.600,2.397,2.602,2.395,0,0.004,0.004,0
7,0.000,68,2.787,2.237,2.788,2.235,0,0.004,0.004,0
8,0.000,73,2.733,1.970,2.735,1.968,0,0.004,0.004,0
9,0.000,55,2.953,2.143,2.955,2.142,0,0.004,0.004,0
10,0.000,62,3.033,2.403,3.035,2.402,0,0.004,0.004,0
