 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,93,1.767,2.197,1.768,2.195,0,0.004,0.004,0
2,0.000,78,1.960,1.937,1.962,1.935,0,0.004,0.004,0
3,0.000,66,2.073,2.090,2.075,2.088,0,0.004,0.004,0
4,0.000,66,2.180,2.463,2.182,2.462,0,0.004,0.004,0
5,0.000,88,2.113,2.323,2.115,2.322,0,0.004,0.004,0
6,0.000,73,2.500,2.337,2.502,2.335,0,0.004,0.004,0
7,0.000,89,2.607,2.570,2.608,2.568,0,0.004,0.004,0
8,0.000,61,2.787,2.377,2.788,2.375,0,0.004,0.004,0
9,0.000,97,2.827,2.030,2.828,2.028,0,0.004,0.004,0
10,0.000,54,2.520,2.003,2.522,2.002,0,0.004,0.004,0
11,0.000,79,2.587,2.170,2.588,2.168,0,0.004,0.004,0
12,0.000,64,2.253,1.737,2.255,1.735,0,0.004,0.004,0
