 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,49,3.407,3.243,3.408,3.242,0,0.004,0.004,0
2,0.000,38,3.333,3.057,3.335,3.055,0,0.004,0.004,0
3,0.000,40,3.553,3.017,3.555,3.015,0,0.004,0.004,0
4,0.000,44,3.713,2.830,3.715,2.828,0,0.004,0.004,0
5,0.000,54,3.667,2.703,3.668,2.702,0,0.004,0.004,0
6,0.000,40,3.433,2.710,3.435,2.708,0,0.004,0.004,0
7,0.000,38,3.620,2.523,3.622,2.522,0,0.004,0.004,0
8,0.000,38,3.840,2.643,3.842,2.642,0,0.004,0.004,0
9,0.000,42,3.920,2.323,3.922,2.322,0,0.004,0.004,0
10,0.000,69,4.253,2.237,4.255,2.235,0,0.004,0.004,0
11,0.000,41,4.227,2.597,4.228,2.595,0,0.004,0.004,0
12,0.000,51,3.987,2.950,3.988,2.948,0,0.004,0.004,0
