 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,44,2.600,1.783,2.602,1.782,0,0.004,0.004,0
2,0.000,70,2.567,1.557,2.568,1.555,0,0.004,0.004,0
3,0.000,64,2.993,1.710,2.995,1.708,0,0.004,0.004,0
4,0.000,49,3.160,1.943,3.162,1.942,0,0.004,0.004,0
5,0.000,52,3.393,1.810,3.395,1.808,0,0.004,0.004,0
6,0.000,59,3.253,1.770,3.255,1.768,0,0.004,0.004,0
7,0.000,62,3.200,1.403,3.202,1.402,0,0.004,0.004,0
8,0.000,68,2.833,1.430,2.835,1.428,0,0.004,0.004,0
