 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,35,1.787,3.090,1.788,3.088,0,0.004,0.004,0
2,0.000,32,1.840,3.323,1.842,3.322,0,0.004,0.004,0
3,0.000,38,2.100,3.443,2.102,3.442,0,0.004,0.004,0
4,0.000,38,2.147,3.717,2.148,3.715,0,0.004,0.004,0
5,0.000,48,2.373,3.590,2.375,3.588,0,0.004,0.004,0
6,0.000,37,2.467,3.883,2.468,3.882,0,0.004,0.004,0
7,0.000,38,2.800,3.883,2.802,3.882,0,0.004,0.004,0
8,0.000,36,2.780,3.610,2.782,3.608,0,0.004,0.004,0
9,0.000,41,2.987,3.483,2.988,3.482,0,0.004,0.004,0
10,0.000,29,3.073,3.317,3.075,3.315,0,0.004,0.004,0
11,0.000,40,3.227,3.590,3.228,3.588,0,0.004,0.004,0
12,0.000,40,3.660,3.390,3.662,3.388,0,0.004,0.004,0
13,0.000,37,3.433,3.117,3.435,3.115,0,0.004,0.004,0
14,0.000,43,3.013,2.857,3.015,2.855,0,0.004,0.004,0
15,0.000,45,2.807,3.277,2.808,3.275,0,0.004,0.004,0
16,0.000,34,2.660,3.063,2.662,3.062,0,0.004,0.004,0
17,0.000,30,2.660,2.983,2.662,2.982,0,0.004,0.004,0
18,0.000,35,2.787,2.577,2.788,2.575,0,0.004,0.004,0
19,0.000,41,2.547,2.583,2.548,2.582,0,0.004,0.004,0
20,0.000,36,2.193,2.577,2.195,2.575,0,0.004,0.004,0
21,0.000,34,1.987,2.890,1.988,2.888,0,0.004,0.004,0
22,0.000,29,2.280,2.877,2.282,2.875,0,0.004,0.004,0
23,0.000,29,2.160,3.117,2.162,3.115,0,0.004,0.004,0
24,0.000,56,2.220,3.230,2.222,3.228,0,0.004,0.004,0
25,0.000,28,2.353,3.130,2.355,3.128,0,0.004,0.004,0
