 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,59,1.560,2.777,1.562,2.775,0,0.004,0.004,0
2,0.000,58,1.720,2.643,1.722,2.642,0,0.004,0.004,0
3,0.000,67,1.887,2.717,1.888,2.715,0,0.004,0.004,0
4,0.000,54,2.013,2.623,2.015,2.622,0,0.004,0.004,0
5,0.000,49,2.007,3.023,2.008,3.022,0,0.004,0.004,0
6,0.000,76,1.700,3.070,1.702,3.068,0,0.004,0.004,0
7,0.000,69,1.960,3.337,1.962,3.335,0,0.004,0.004,0
8,0.000,68,2.193,3.483,2.195,3.482,0,0.004,0.004,0
9,0.000,69,2.273,3.317,2.275,3.315,0,0.004,0.004,0
10,0.000,54,2.233,2.890,2.235,2.888,0,0.004,0.004,0
11,0.000,48,2.447,2.917,2.448,2.915,0,0.004,0.004,0
12,0.000,52,2.573,3.030,2.575,3.028,0,0.004,0.004,0
13,0.000,47,2.713,3.183,2.715,3.182,0,0.004,0.004,0
14,0.000,71,2.613,3.490,2.615,3.488,0,0.004,0.004,0
15,0.000,71,2.893,3.650,2.895,3.648,0,0.004,0.004,0
16,0.000,67,3.247,3.623,3.248,3.622,0,0.004,0.004,0
17,0.000,49,3.140,3.370,3.142,3.368,0,0.004,0.004,0
18,0.000,71,3.407,3.537,3.408,3.535,0,0.004,0.004,0
19,0.000,49,3.440,3.370,3.442,3.368,0,0.004,0.004,0
20,0.000,49,3.500,3.010,3.502,3.008,0,0.004,0.004,0
21,0.000,53,3.373,3.063,3.375,3.062,0,0.004,0.004,0
22,0.000,50,3.207,2.983,3.208,2.982,0,0.004,0.004,0
23,0.000,51,2.993,3.003,2.995,3.002,0,0.004,0.004,0
24,0.000,52,2.833,2.883,2.835,2.882,0,0.004,0.004,0
25,0.000,50,2.513,2.563,2.515,2.562,0,0.004,0.004,0
26,0.000,48,2.847,2.563,2.848,2.562,0,0.004,0.004,0
27,0.000,61,3.400,2.790,3.402,2.788,0,0.004,0.004,0
