 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,72,1.467,2.437,1.468,2.435,0,0.004,0.004,0
2,0.000,67,1.580,2.197,1.582,2.195,0,0.004,0.004,0
3,0.000,75,1.613,1.937,1.615,1.935,0,0.004,0.004,0
4,0.000,70,1.633,1.770,1.635,1.768,0,0.004,0.004,0
5,0.000,64,1.873,1.737,1.875,1.735,0,0.004,0.004,0
6,0.000,101,1.873,1.583,1.875,1.582,0,0.004,0.004,0
7,0.000,57,1.993,1.890,1.995,1.888,0,0.004,0.004,0
8,0.000,61,2.147,1.843,2.148,1.842,0,0.004,0.004,0
9,0.000,76,2.147,2.097,2.148,2.095,0,0.004,0.004,0
10,0.000,85,1.907,2.070,1.908,2.068,0,0.004,0.004,0
11,0.000,54,1.907,2.230,1.908,2.228,0,0.004,0.004,0
12,0.000,57,2.253,2.377,2.255,2.375,0,0.004,0.004,0
13,0.000,81,2.100,2.377,2.102,2.375,0,0.004,0.004,0
14,0.000,63,2.320,2.157,2.322,2.155,0,0.004,0.004,0
15,0.000,58,2.453,2.057,2.455,2.055,0,0.004,0.004,0
16,0.000,57,2.620,2.283,2.622,2.282,0,0.004,0.004,0
17,0.000,59,2.760,1.930,2.762,1.928,0,0.004,0.004,0
18,0.000,57,3.007,2.083,3.008,2.082,0,0.004,0.004,0
19,0.000,60,3.147,1.790,3.148,1.788,0,0.004,0.004,0
20,0.000,67,3.007,1.783,3.008,1.782,0,0.004,0.004,0
21,0.000,68,3.007,1.577,3.008,1.575,0,0.004,0.004,0
22,0.000,65,3.113,1.397,3.115,1.395,0,0.004,0.004,0
23,0.000,61,2.827,1.277,2.828,1.275,0,0.004,0.004,0
24,0.000,61,2.827,1.550,2.828,1.548,0,0.004,0.004,0
25,0.000,71,2.640,1.550,2.642,1.548,0,0.004,0.004,0
26,0.000,71,2.620,1.297,2.622,1.295,0,0.004,0.004,0
27,0.000,65,2.280,1.337,2.282,1.335,0,0.004,0.004,0
28,0.000,61,2.280,1.597,2.282,1.595,0,0.004,0.004,0
29,0.000,56,2.467,1.757,2.468,1.755,0,0.004,0.004,0
30,0.000,69,2.620,1.690,2.622,1.688,0,0.004,0.004,0
