 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,41,2.153,2.530,2.155,2.528,0,0.004,0.004,0
2,0.000,41,2.520,2.523,2.522,2.522,0,0.004,0.004,0
3,0.000,47,1.980,2.370,1.982,2.368,0,0.004,0.004,0
4,0.000,45,2.033,2.097,2.035,2.095,0,0.004,0.004,0
5,0.000,60,2.020,1.910,2.022,1.908,0,0.004,0.004,0
6,0.000,46,2.233,1.823,2.235,1.822,0,0.004,0.004,0
7,0.000,38,2.367,2.097,2.368,2.095,0,0.004,0.004,0
8,0.000,43,2.747,2.137,2.748,2.135,0,0.004,0.004,0
9,0.000,39,2.707,1.777,2.708,1.775,0,0.004,0.004,0
10,0.000,41,3.080,1.857,3.082,1.855,0,0.004,0.004,0
11,0.000,74,3.180,1.583,3.182,1.582,0,0.004,0.004,0
12,0.000,45,3.000,1.577,3.002,1.575,0,0.004,0.004,0
13,0.000,53,2.780,1.283,2.782,1.282,0,0.004,0.004,0
14,0.000,46,2.527,1.443,2.528,1.442,0,0.004,0.004,0
15,0.000,67,2.313,1.510,2.315,1.508,0,0.004,0.004,0
