 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,67,2.393,3.343,2.395,3.342,0,0.004,0.004,0
2,0.000,53,2.600,3.423,2.602,3.422,0,0.004,0.004,0
3,0.000,75,2.793,3.430,2.795,3.428,0,0.004,0.004,0
4,0.000,47,2.353,3.063,2.355,3.062,0,0.004,0.004,0
5,0.000,41,2.740,3.050,2.742,3.048,0,0.004,0.004,0
6,0.000,45,2.573,2.723,2.575,2.722,0,0.004,0.004,0
7,0.000,48,2.787,2.570,2.788,2.568,0,0.004,0.004,0
8,0.000,56,2.827,2.783,2.828,2.782,0,0.004,0.004,0
9,0.000,50,2.933,3.350,2.935,3.348,0,0.004,0.004,0
10,0.000,53,3.067,3.190,3.068,3.188,0,0.004,0.004,0
11,0.000,52,3.280,3.290,3.282,3.288,0,0.004,0.004,0
12,0.000,48,3.100,3.050,3.102,3.048,0,0.004,0.004,0
13,0.000,37,3.207,2.823,3.208,2.822,0,0.004,0.004,0
14,0.000,49,3.367,2.970,3.368,2.968,0,0.004,0.004,0
15,0.000,56,3.793,2.970,3.795,2.968,0,0.004,0.004,0
16,0.000,61,3.553,2.810,3.555,2.808,0,0.004,0.004,0
17,0.000,53,3.553,2.670,3.555,2.668,0,0.004,0.004,0
18,0.000,59,3.813,2.597,3.815,2.595,0,0.004,0.004,0
