 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,86,2.667,3.243,2.668,3.242,0,0.004,0.004,0
2,0.000,45,2.920,3.090,2.922,3.088,0,0.004,0.004,0
3,0.000,67,2.833,2.903,2.835,2.902,0,0.004,0.004,0
4,0.000,82,2.913,3.270,2.915,3.268,0,0.004,0.004,0
5,0.000,63,3.180,3.117,3.182,3.115,0,0.004,0.004,0
6,0.000,66,3.453,3.203,3.455,3.202,0,0.004,0.004,0
7,0.000,72,3.480,3.390,3.482,3.388,0,0.004,0.004,0
8,0.000,85,3.840,3.390,3.842,3.388,0,0.004,0.004,0
9,0.000,44,3.780,3.230,3.782,3.228,0,0.004,0.004,0
10,0.000,75,3.500,3.023,3.502,3.022,0,0.004,0.004,0
11,0.000,50,3.113,2.897,3.115,2.895,0,0.004,0.004,0
