 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,46,2.100,2.823,2.102,2.822,0,0.004,0.004,0
2,0.000,38,2.260,2.723,2.262,2.722,0,0.004,0.004,0
3,0.000,33,2.367,2.950,2.368,2.948,0,0.004,0.004,0
4,0.000,42,2.507,3.257,2.508,3.255,0,0.004,0.004,0
5,0.000,39,2.707,3.403,2.708,3.402,0,0.004,0.004,0
6,0.000,28,2.753,3.217,2.755,3.215,0,0.004,0.004,0
7,0.000,30,2.693,2.977,2.695,2.975,0,0.004,0.004,0
8,0.000,33,2.673,2.843,2.675,2.842,0,0.004,0.004,0
9,0.000,37,2.860,2.657,2.862,2.655,0,0.004,0.004,0
10,0.000,30,2.947,2.937,2.948,2.935,0,0.004,0.004,0
11,0.000,32,3.020,3.030,3.022,3.028,0,0.004,0.004,0
12,0.000,35,3.080,2.763,3.082,2.762,0,0.004,0.004,0
13,0.000,34,3.287,3.057,3.288,3.055,0,0.004,0.004,0
14,0.000,35,3.260,3.303,3.262,3.302,0,0.004,0.004,0
15,0.000,36,2.993,3.363,2.995,3.362,0,0.004,0.004,0
