 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,74,3.080,2.503,3.082,2.502,0,0.004,0.004,0
2,0.000,58,2.833,2.390,2.835,2.388,0,0.004,0.004,0
3,0.000,96,3.113,2.250,3.115,2.248,0,0.004,0.004,0
4,0.000,51,2.993,2.083,2.995,2.082,0,0.004,0.004,0
5,0.000,49,2.627,2.070,2.628,2.068,0,0.004,0.004,0
6,0.000,57,2.767,1.970,2.768,1.968,0,0.004,0.004,0
7,0.000,55,2.780,1.703,2.782,1.702,0,0.004,0.004,0
8,0.000,67,3.140,1.703,3.142,1.702,0,0.004,0.004,0
9,0.000,86,3.127,1.857,3.128,1.855,0,0.004,0.004,0
10,0.000,69,3.407,2.057,3.408,2.055,0,0.004,0.004,0
11,0.000,66,3.367,2.343,3.368,2.342,0,0.004,0.004,0
12,0.000,50,2.480,1.490,2.482,1.488,0,0.004,0.004,0
13,0.000,83,2.760,1.343,2.762,1.342,0,0.004,0.004,0
14,0.000,110,3.107,1.350,3.108,1.348,0,0.004,0.004,0
15,0.000,99,2.840,1.050,2.842,1.048,0,0.004,0.004,0
16,0.000,59,2.540,1.097,2.542,1.095,0,0.004,0.004,0
