 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,71,4.027,3.437,4.028,3.435,0,0.004,0.004,0
2,0.000,70,4.053,3.097,4.055,3.095,0,0.004,0.004,0
3,0.000,61,3.800,3.143,3.802,3.142,0,0.004,0.004,0
4,0.000,83,3.573,2.963,3.575,2.962,0,0.004,0.004,0
5,0.000,56,3.827,2.963,3.828,2.962,0,0.004,0.004,0
6,0.000,63,4.233,2.917,4.235,2.915,0,0.004,0.004,0
7,0.000,71,4.273,2.730,4.275,2.728,0,0.004,0.004,0
8,0.000,59,4.280,2.417,4.282,2.415,0,0.004,0.004,0
9,0.000,81,4.073,2.377,4.075,2.375,0,0.004,0.004,0
10,0.000,48,3.927,2.623,3.928,2.622,0,0.004,0.004,0
11,0.000,72,3.700,2.677,3.702,2.675,0,0.004,0.004,0
12,0.000,51,3.660,2.503,3.662,2.502,0,0.004,0.004,0
13,0.000,71,3.280,2.550,3.282,2.548,0,0.004,0.004,0
14,0.000,82,3.307,2.317,3.308,2.315,0,0.004,0.004,0
15,0.000,60,3.147,2.317,3.148,2.315,0,0.004,0.004,0
16,0.000,63,3.473,2.190,3.475,2.188,0,0.004,0.004,0
17,0.000,55,3.753,2.330,3.755,2.328,0,0.004,0.004,0
18,0.000,62,3.813,2.143,3.815,2.142,0,0.004,0.004,0
19,0.000,58,4.167,2.083,4.168,2.082,0,0.004,0.004,0
20,0.000,43,3.980,1.857,3.982,1.855,0,0.004,0.004,0
21,0.000,51,3.907,1.670,3.908,1.668,0,0.004,0.004,0
22,0.000,49,3.807,1.590,3.808,1.588,0,0.004,0.004,0
23,0.000,56,3.660,1.877,3.662,1.875,0,0.004,0.004,0
24,0.000,55,3.493,1.697,3.495,1.695,0,0.004,0.004,0
25,0.000,54,3.387,1.937,3.388,1.935,0,0.004,0.004,0
26,0.000,65,3.127,1.823,3.128,1.822,0,0.004,0.004,0
27,0.000,104,3.147,1.530,3.148,1.528,0,0.004,0.004,0
28,0.000,86,3.160,1.343,3.162,1.342,0,0.004,0.004,0
