 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,121,1.667,2.270,1.668,2.268,0,0.004,0.004,0
2,0.000,83,1.693,2.483,1.695,2.482,0,0.004,0.004,0
3,0.000,140,1.733,2.783,1.735,2.782,0,0.004,0.004,0
4,0.000,151,2.013,3.017,2.015,3.015,0,0.004,0.004,0
5,0.000,63,2.340,3.150,2.342,3.148,0,0.004,0.004,0
6,0.000,81,2.320,2.930,2.322,2.928,0,0.004,0.004,0
7,0.000,71,2.167,2.850,2.168,2.848,0,0.004,0.004,0
8,0.000,82,2.040,2.710,2.042,2.708,0,0.004,0.004,0
9,0.000,95,1.920,2.523,1.922,2.522,0,0.004,0.004,0
10,0.000,94,1.933,2.283,1.935,2.282,0,0.004,0.004,0
11,0.000,121,2.293,2.283,2.295,2.282,0,0.004,0.004,0
12,0.000,113,2.307,2.563,2.308,2.562,0,0.004,0.004,0
13,0.000,72,2.567,2.450,2.568,2.448,0,0.004,0.004,0
14,0.000,78,2.887,2.630,2.888,2.628,0,0.004,0.004,0
15,0.000,71,2.633,2.770,2.635,2.768,0,0.004,0.004,0
16,0.000,89,2.833,2.843,2.835,2.842,0,0.004,0.004,0
17,0.000,67,3.000,3.057,3.002,3.055,0,0.004,0.004,0
18,0.000,90,2.940,3.283,2.942,3.282,0,0.004,0.004,0
19,0.000,82,2.693,3.150,2.695,3.148,0,0.004,0.004,0
20,0.000,112,2.513,2.943,2.515,2.942,0,0.004,0.004,0
