 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,46,3.600,2.617,3.602,2.615,0,0.004,0.004,0
2,0.000,47,3.487,2.370,3.488,2.368,0,0.004,0.004,0
3,0.000,51,3.880,2.363,3.882,2.362,0,0.004,0.004,0
4,0.000,53,3.873,2.243,3.875,2.242,0,0.004,0.004,0
5,0.000,47,3.727,2.010,3.728,2.008,0,0.004,0.004,0
6,0.000,72,3.520,2.137,3.522,2.135,0,0.004,0.004,0
7,0.000,54,3.300,2.037,3.302,2.035,0,0.004,0.004,0
8,0.000,61,3.227,1.650,3.228,1.648,0,0.004,0.004,0
9,0.000,42,3.520,1.723,3.522,1.722,0,0.004,0.004,0
10,0.000,53,3.513,1.370,3.515,1.368,0,0.004,0.004,0
11,0.000,92,3.707,1.417,3.708,1.415,0,0.004,0.004,0
12,0.000,62,3.893,1.597,3.895,1.595,0,0.004,0.004,0
13,0.000,53,4.000,1.943,4.002,1.942,0,0.004,0.004,0
