 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,86,1.907,2.130,1.908,2.128,0,0.004,0.004,0
2,0.000,61,2.013,2.517,2.015,2.515,0,0.004,0.004,0
3,0.000,92,2.140,2.763,2.142,2.762,0,0.004,0.004,0
4,0.000,50,2.400,2.810,2.402,2.808,0,0.004,0.004,0
5,0.000,77,2.687,3.103,2.688,3.102,0,0.004,0.004,0
6,0.000,61,2.767,3.017,2.768,3.015,0,0.004,0.004,0
7,0.000,84,2.960,2.777,2.962,2.775,0,0.004,0.004,0
8,0.000,66,2.720,2.657,2.722,2.655,0,0.004,0.004,0
9,0.000,48,2.587,2.557,2.588,2.555,0,0.004,0.004,0
10,0.000,47,2.333,2.543,2.335,2.542,0,0.004,0.004,0
11,0.000,53,2.427,2.283,2.428,2.282,0,0.004,0.004,0
12,0.000,55,2.227,2.250,2.228,2.248,0,0.004,0.004,0
13,0.000,50,2.193,1.923,2.195,1.922,0,0.004,0.004,0
14,0.000,68,1.933,1.917,1.935,1.915,0,0.004,0.004,0
15,0.000,58,2.493,1.963,2.495,1.962,0,0.004,0.004,0
16,0.000,54,2.747,2.137,2.748,2.135,0,0.004,0.004,0
17,0.000,93,2.767,2.437,2.768,2.435,0,0.004,0.004,0
18,0.000,58,2.947,2.537,2.948,2.535,0,0.004,0.004,0
