 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,38,2.033,2.350,2.035,2.348,0,0.004,0.004,0
2,0.000,42,2.260,2.217,2.262,2.215,0,0.004,0.004,0
3,0.000,44,2.313,2.463,2.315,2.462,0,0.004,0.004,0
4,0.000,38,2.607,2.350,2.608,2.348,0,0.004,0.004,0
5,0.000,40,2.847,2.303,2.848,2.302,0,0.004,0.004,0
6,0.000,48,3.180,2.157,3.182,2.155,0,0.004,0.004,0
7,0.000,36,3.187,1.823,3.188,1.822,0,0.004,0.004,0
8,0.000,53,3.067,1.963,3.068,1.962,0,0.004,0.004,0
9,0.000,33,2.953,1.963,2.955,1.962,0,0.004,0.004,0
10,0.000,39,2.760,1.883,2.762,1.882,0,0.004,0.004,0
11,0.000,39,2.807,1.590,2.808,1.588,0,0.004,0.004,0
12,0.000,40,3.107,1.590,3.108,1.588,0,0.004,0.004,0
13,0.000,46,2.520,1.550,2.522,1.548,0,0.004,0.004,0
14,0.000,34,2.533,1.757,2.535,1.755,0,0.004,0.004,0
15,0.000,39,2.620,2.003,2.622,2.002,0,0.004,0.004,0
16,0.000,35,2.740,2.050,2.742,2.048,0,0.004,0.004,0
17,0.000,33,2.500,2.157,2.502,2.155,0,0.004,0.004,0
18,0.000,29,2.320,2.023,2.322,2.022,0,0.004,0.004,0
19,0.000,35,2.200,1.837,2.202,1.835,0,0.004,0.004,0
20,0.000,35,2.033,2.083,2.035,2.082,0,0.004,0.004,0
21,0.000,39,2.167,1.930,2.168,1.928,0,0.004,0.004,0
