 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,53,2.480,2.663,2.482,2.662,0,0.004,0.004,0
2,0.000,42,2.593,2.497,2.595,2.495,0,0.004,0.004,0
3,0.000,43,2.693,2.290,2.695,2.288,0,0.004,0.004,0
4,0.000,66,2.913,2.263,2.915,2.262,0,0.004,0.004,0
5,0.000,91,2.807,2.077,2.808,2.075,0,0.004,0.004,0
6,0.000,43,2.940,2.010,2.942,2.008,0,0.004,0.004,0
7,0.000,52,2.820,1.697,2.822,1.695,0,0.004,0.004,0
8,0.000,50,2.733,1.457,2.735,1.455,0,0.004,0.004,0
9,0.000,66,2.500,1.517,2.502,1.515,0,0.004,0.004,0
10,0.000,90,2.387,1.943,2.388,1.942,0,0.004,0.004,0
11,0.000,65,2.387,2.223,2.388,2.222,0,0.004,0.004,0
