 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,51,1.940,2.490,1.942,2.488,0,0.004,0.004,0
2,0.000,66,1.780,2.590,1.782,2.588,0,0.004,0.004,0
3,0.000,78,1.780,2.830,1.782,2.828,0,0.004,0.004,0
4,0.000,58,2.000,2.797,2.002,2.795,0,0.004,0.004,0
5,0.000,52,2.213,2.683,2.215,2.682,0,0.004,0.004,0
6,0.000,61,2.220,2.877,2.222,2.875,0,0.004,0.004,0
7,0.000,50,2.353,2.997,2.355,2.995,0,0.004,0.004,0
8,0.000,55,2.353,3.237,2.355,3.235,0,0.004,0.004,0
9,0.000,61,2.327,3.423,2.328,3.422,0,0.004,0.004,0
10,0.000,74,2.093,3.177,2.095,3.175,0,0.004,0.004,0
