 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,74,2.147,1.597,2.148,1.595,0,0.004,0.004,0
2,0.000,74,2.040,1.390,2.042,1.388,0,0.004,0.004,0
3,0.000,71,1.873,1.683,1.875,1.682,0,0.004,0.004,0
4,0.000,73,2.187,1.730,2.188,1.728,0,0.004,0.004,0
5,0.000,64,2.080,1.917,2.082,1.915,0,0.004,0.004,0
6,0.000,62,2.427,1.770,2.428,1.768,0,0.004,0.004,0
7,0.000,58,2.340,2.043,2.342,2.042,0,0.004,0.004,0
8,0.000,82,1.900,1.957,1.902,1.955,0,0.004,0.004,0
9,0.000,66,1.840,2.177,1.842,2.175,0,0.004,0.004,0
10,0.000,76,2.660,2.010,2.662,2.008,0,0.004,0.004,0
11,0.000,80,2.607,2.223,2.608,2.222,0,0.004,0.004,0
12,0.000,70,2.787,2.257,2.788,2.255,0,0.004,0.004,0
13,0.000,67,2.667,2.590,2.668,2.588,0,0.004,0.004,0
14,0.000,68,2.893,2.697,2.895,2.695,0,0.004,0.004,0
15,0.000,77,2.827,3.017,2.828,3.015,0,0.004,0.004,0
16,0.000,67,2.627,2.930,2.628,2.928,0,0.004,0.004,0
17,0.000,71,2.573,3.190,2.575,3.188,0,0.004,0.004,0
18,0.000,76,2.433,2.897,2.435,2.895,0,0.004,0.004,0
19,0.000,60,2.320,2.530,2.322,2.528,0,0.004,0.004,0
20,0.000,66,2.153,2.710,2.155,2.708,0,0.004,0.004,0
21,0.000,98,2.100,2.497,2.102,2.495,0,0.004,0.004,0
22,0.000,62,1.993,2.297,1.995,2.295,0,0.004,0.004,0
23,0.000,81,1.840,2.523,1.842,2.522,0,0.004,0.004,0
24,0.000,75,2.140,3.023,2.142,3.022,0,0.004,0.004,0
