 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,60,1.753,2.030,1.755,2.028,0,0.004,0.004,0
2,0.000,48,2.040,2.177,2.042,2.175,0,0.004,0.004,0
3,0.000,42,2.233,2.190,2.235,2.188,0,0.004,0.004,0
4,0.000,48,2.193,2.070,2.195,2.068,0,0.004,0.004,0
5,0.000,68,2.000,1.817,2.002,1.815,0,0.004,0.004,0
6,0.000,92,1.833,1.757,1.835,1.755,0,0.004,0.004,0
7,0.000,52,2.027,1.610,2.028,1.608,0,0.004,0.004,0
8,0.000,71,2.280,1.563,2.282,1.562,0,0.004,0.004,0
9,0.000,62,2.293,1.857,2.295,1.855,0,0.004,0.004,0
10,0.000,53,2.567,1.957,2.568,1.955,0,0.004,0.004,0
11,0.000,49,2.593,2.190,2.595,2.188,0,0.004,0.004,0
12,0.000,43,2.700,1.923,2.702,1.922,0,0.004,0.004,0
13,0.000,47,2.700,2.030,2.702,2.028,0,0.004,0.004,0
14,0.000,48,2.987,2.110,2.988,2.108,0,0.004,0.004,0
15,0.000,52,2.993,1.850,2.995,1.848,0,0.004,0.004,0
16,0.000,71,2.993,1.697,2.995,1.695,0,0.004,0.004,0
17,0.000,72,2.840,1.683,2.842,1.682,0,0.004,0.004,0
18,0.000,63,2.620,1.590,2.622,1.588,0,0.004,0.004,0
19,0.000,68,2.513,1.663,2.515,1.662,0,0.004,0.004,0
