 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,29,2.780,1.037,2.782,1.035,0,0.004,0.004,0
2,0.000,39,2.933,1.283,2.935,1.282,0,0.004,0.004,0
3,0.000,37,3.100,1.557,3.102,1.555,0,0.004,0.004,0
4,0.000,39,3.373,1.797,3.375,1.795,0,0.004,0.004,0
5,0.000,46,3.420,1.577,3.422,1.575,0,0.004,0.004,0
6,0.000,36,3.367,1.403,3.368,1.402,0,0.004,0.004,0
7,0.000,38,3.213,1.150,3.215,1.148,0,0.004,0.004,0
8,0.000,55,3.207,0.850,3.208,0.848,0,0.004,0.004,0
9,0.000,48,2.860,0.677,2.862,0.675,0,0.004,0.004,0
10,0.000,47,3.500,0.883,3.502,0.882,0,0.004,0.004,0
11,0.000,41,3.640,1.330,3.642,1.328,0,0.004,0.004,0
12,0.000,64,3.460,1.197,3.462,1.195,0,0.004,0.004,0
13,0.000,40,3.873,1.450,3.875,1.448,0,0.004,0.004,0
14,0.000,35,3.740,1.663,3.742,1.662,0,0.004,0.004,0
