 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,91,2.160,2.870,2.162,2.868,0,0.004,0.004,0
2,0.000,76,1.933,2.857,1.935,2.855,0,0.004,0.004,0
3,0.000,102,1.913,2.650,1.915,2.648,0,0.004,0.004,0
4,0.000,99,1.927,2.417,1.928,2.415,0,0.004,0.004,0
5,0.000,67,2.180,2.463,2.182,2.462,0,0.004,0.004,0
6,0.000,76,2.107,2.557,2.108,2.555,0,0.004,0.004,0
7,0.000,84,2.480,2.677,2.482,2.675,0,0.004,0.004,0
8,0.000,60,2.740,2.417,2.742,2.415,0,0.004,0.004,0
9,0.000,103,2.513,2.457,2.515,2.455,0,0.004,0.004,0
10,0.000,68,2.500,2.197,2.502,2.195,0,0.004,0.004,0
11,0.000,97,2.187,2.197,2.188,2.195,0,0.004,0.004,0
12,0.000,84,2.360,2.077,2.362,2.075,0,0.004,0.004,0
13,0.000,125,1.907,2.123,1.908,2.122,0,0.004,0.004,0
14,0.000,104,2.027,1.803,2.028,1.802,0,0.004,0.004,0
15,0.000,67,2.213,1.830,2.215,1.828,0,0.004,0.004,0
16,0.000,109,2.320,1.523,2.322,1.522,0,0.004,0.004,0
17,0.000,106,2.480,1.283,2.482,1.282,0,0.004,0.004,0
18,0.000,81,2.673,1.377,2.675,1.375,0,0.004,0.004,0
19,0.000,65,2.640,1.677,2.642,1.675,0,0.004,0.004,0
20,0.000,67,2.893,1.610,2.895,1.608,0,0.004,0.004,0
21,0.000,64,2.927,1.977,2.928,1.975,0,0.004,0.004,0
22,0.000,88,2.687,2.010,2.688,2.008,0,0.004,0.004,0
