 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,75,3.227,1.957,3.228,1.955,0,0.004,0.004,0
2,0.000,57,3.240,2.250,3.242,2.248,0,0.004,0.004,0
3,0.000,78,3.327,2.083,3.328,2.082,0,0.004,0.004,0
4,0.000,60,3.453,2.077,3.455,2.075,0,0.004,0.004,0
5,0.000,91,3.453,1.850,3.455,1.848,0,0.004,0.004,0
6,0.000,71,3.707,1.737,3.708,1.735,0,0.004,0.004,0
7,0.000,87,3.887,1.750,3.888,1.748,0,0.004,0.004,0
8,0.000,61,3.900,1.957,3.902,1.955,0,0.004,0.004,0
9,0.000,105,3.973,2.143,3.975,2.142,0,0.004,0.004,0
10,0.000,72,3.900,2.257,3.902,2.255,0,0.004,0.004,0
11,0.000,103,4.160,2.297,4.162,2.295,0,0.004,0.004,0
12,0.000,64,4.020,2.583,4.022,2.582,0,0.004,0.004,0
13,0.000,93,4.280,2.663,4.282,2.662,0,0.004,0.004,0
14,0.000,64,4.120,2.943,4.122,2.942,0,0.004,0.004,0
15,0.000,108,3.973,3.070,3.975,3.068,0,0.004,0.004,0
16,0.000,67,4.013,3.297,4.015,3.295,0,0.004,0.004,0
17,0.000,77,3.833,3.377,3.835,3.375,0,0.004,0.004,0
18,0.000,83,3.747,3.217,3.748,3.215,0,0.004,0.004,0
19,0.000,58,3.847,2.890,3.848,2.888,0,0.004,0.004,0
20,0.000,72,3.747,2.637,3.748,2.635,0,0.004,0.004,0
21,0.000,68,3.567,2.317,3.568,2.315,0,0.004,0.004,0
22,0.000,70,3.487,2.683,3.488,2.682,0,0.004,0.004,0
23,0.000,55,3.433,2.910,3.435,2.908,0,0.004,0.004,0
24,0.000,80,3.627,3.003,3.628,3.002,0,0.004,0.004,0
