 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,59,3.307,3.243,3.308,3.242,0,0.004,0.004,0
2,0.000,79,3.087,3.077,3.088,3.075,0,0.004,0.004,0
3,0.000,53,3.107,2.830,3.108,2.828,0,0.004,0.004,0
4,0.000,92,3.380,2.937,3.382,2.935,0,0.004,0.004,0
5,0.000,51,3.487,2.797,3.488,2.795,0,0.004,0.004,0
6,0.000,75,3.753,2.890,3.755,2.888,0,0.004,0.004,0
7,0.000,71,3.653,3.183,3.655,3.182,0,0.004,0.004,0
8,0.000,82,3.933,2.597,3.935,2.595,0,0.004,0.004,0
9,0.000,50,3.693,2.463,3.695,2.462,0,0.004,0.004,0
10,0.000,61,3.467,2.570,3.468,2.568,0,0.004,0.004,0
11,0.000,52,3.300,2.523,3.302,2.522,0,0.004,0.004,0
12,0.000,61,3.427,2.117,3.428,2.115,0,0.004,0.004,0
13,0.000,70,3.713,2.137,3.715,2.135,0,0.004,0.004,0
14,0.000,77,3.953,2.250,3.955,2.248,0,0.004,0.004,0
