 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,59,3.233,1.563,3.235,1.562,0,0.004,0.004,0
2,0.000,51,3.480,1.790,3.482,1.788,0,0.004,0.004,0
3,0.000,73,3.740,1.670,3.742,1.668,0,0.004,0.004,0
4,0.000,63,3.873,1.943,3.875,1.942,0,0.004,0.004,0
5,0.000,68,4.227,1.950,4.228,1.948,0,0.004,0.004,0
6,0.000,77,4.120,1.763,4.122,1.762,0,0.004,0.004,0
7,0.000,62,4.300,1.650,4.302,1.648,0,0.004,0.004,0
8,0.000,45,4.553,1.783,4.555,1.782,0,0.004,0.004,0
9,0.000,80,4.573,1.550,4.575,1.548,0,0.004,0.004,0
10,0.000,72,4.473,1.330,4.475,1.328,0,0.004,0.004,0
11,0.000,84,4.187,1.150,4.188,1.148,0,0.004,0.004,0
12,0.000,65,4.193,1.317,4.195,1.315,0,0.004,0.004,0
13,0.000,55,3.847,1.290,3.848,1.288,0,0.004,0.004,0
14,0.000,50,3.293,1.103,3.295,1.102,0,0.004,0.004,0
15,0.000,70,3.367,0.937,3.368,0.935,0,0.004,0.004,0
16,0.000,50,3.640,1.083,3.642,1.082,0,0.004,0.004,0
17,0.000,84,3.913,0.983,3.915,0.982,0,0.004,0.004,0
18,0.000,52,3.653,1.323,3.655,1.322,0,0.004,0.004,0
19,0.000,70,3.467,1.343,3.468,1.342,0,0.004,0.004,0
20,0.000,50,4.067,1.550,4.068,1.548,0,0.004,0.004,0
