 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,55,1.347,2.597,1.348,2.595,0,0.004,0.004,0
2,0.000,70,1.527,2.663,1.528,2.662,0,0.004,0.004,0
3,0.000,57,1.513,2.983,1.515,2.982,0,0.004,0.004,0
4,0.000,60,1.700,2.457,1.702,2.455,0,0.004,0.004,0
5,0.000,35,1.747,2.783,1.748,2.782,0,0.004,0.004,0
6,0.000,42,1.987,2.650,1.988,2.648,0,0.004,0.004,0
7,0.000,53,2.053,3.030,2.055,3.028,0,0.004,0.004,0
8,0.000,39,1.907,3.243,1.908,3.242,0,0.004,0.004,0
9,0.000,49,2.187,3.330,2.188,3.328,0,0.004,0.004,0
10,0.000,32,2.353,3.163,2.355,3.162,0,0.004,0.004,0
11,0.000,38,2.347,2.803,2.348,2.802,0,0.004,0.004,0
12,0.000,72,2.547,3.257,2.548,3.255,0,0.004,0.004,0
