 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,64,2.193,2.903,2.195,2.902,0,0.004,0.004,0
2,0.000,41,2.467,2.690,2.468,2.688,0,0.004,0.004,0
3,0.000,43,2.580,3.117,2.582,3.115,0,0.004,0.004,0
4,0.000,46,2.973,2.943,2.975,2.942,0,0.004,0.004,0
5,0.000,40,2.693,2.777,2.695,2.775,0,0.004,0.004,0
6,0.000,50,2.707,2.610,2.708,2.608,0,0.004,0.004,0
7,0.000,38,3.093,2.517,3.095,2.515,0,0.004,0.004,0
8,0.000,70,3.227,2.750,3.228,2.748,0,0.004,0.004,0
9,0.000,39,3.360,2.683,3.362,2.682,0,0.004,0.004,0
10,0.000,55,3.473,3.030,3.475,3.028,0,0.004,0.004,0
11,0.000,67,3.167,3.130,3.168,3.128,0,0.004,0.004,0
