 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,51,1.700,2.197,1.702,2.195,0,0.004,0.004,0
2,0.000,62,1.740,2.523,1.742,2.522,0,0.004,0.004,0
3,0.000,67,1.940,2.257,1.942,2.255,0,0.004,0.004,0
4,0.000,47,1.987,2.090,1.988,2.088,0,0.004,0.004,0
5,0.000,65,2.200,2.150,2.202,2.148,0,0.004,0.004,0
6,0.000,40,2.127,2.383,2.128,2.382,0,0.004,0.004,0
7,0.000,44,2.007,2.590,2.008,2.588,0,0.004,0.004,0
8,0.000,58,2.007,2.790,2.008,2.788,0,0.004,0.004,0
9,0.000,69,2.240,2.763,2.242,2.762,0,0.004,0.004,0
10,0.000,65,2.253,2.977,2.255,2.975,0,0.004,0.004,0
11,0.000,74,2.547,3.090,2.548,3.088,0,0.004,0.004,0
12,0.000,44,2.493,2.950,2.495,2.948,0,0.004,0.004,0
13,0.000,38,2.507,2.810,2.508,2.808,0,0.004,0.004,0
14,0.000,45,2.353,2.683,2.355,2.682,0,0.004,0.004,0
15,0.000,40,2.353,2.443,2.355,2.442,0,0.004,0.004,0
16,0.000,74,2.660,2.317,2.662,2.315,0,0.004,0.004,0
17,0.000,40,2.667,2.437,2.668,2.435,0,0.004,0.004,0
18,0.000,60,2.933,2.443,2.935,2.442,0,0.004,0.004,0
19,0.000,47,2.913,2.223,2.915,2.222,0,0.004,0.004,0
20,0.000,52,2.447,2.070,2.448,2.068,0,0.004,0.004,0
21,0.000,56,3.167,2.417,3.168,2.415,0,0.004,0.004,0
22,0.000,37,3.207,2.737,3.208,2.735,0,0.004,0.004,0
23,0.000,67,3.127,2.830,3.128,2.828,0,0.004,0.004,0
24,0.000,40,2.960,2.830,2.962,2.828,0,0.004,0.004,0
25,0.000,52,2.780,2.677,2.782,2.675,0,0.004,0.004,0
26,0.000,51,2.740,2.930,2.742,2.928,0,0.004,0.004,0
27,0.000,51,2.827,3.130,2.828,3.128,0,0.004,0.004,0
28,0.000,62,3.147,3.150,3.148,3.148,0,0.004,0.004,0
