 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,103,2.313,2.817,2.315,2.815,0,0.004,0.004,0
2,0.000,63,2.113,2.590,2.115,2.588,0,0.004,0.004,0
3,0.000,74,2.280,2.410,2.282,2.408,0,0.004,0.004,0
4,0.000,76,2.327,2.577,2.328,2.575,0,0.004,0.004,0
5,0.000,70,2.547,2.637,2.548,2.635,0,0.004,0.004,0
6,0.000,89,2.600,2.483,2.602,2.482,0,0.004,0.004,0
7,0.000,84,2.793,2.483,2.795,2.482,0,0.004,0.004,0
8,0.000,73,3.087,2.323,3.088,2.322,0,0.004,0.004,0
9,0.000,79,2.907,2.197,2.908,2.195,0,0.004,0.004,0
10,0.000,108,2.847,2.330,2.848,2.328,0,0.004,0.004,0
11,0.000,72,2.613,2.237,2.615,2.235,0,0.004,0.004,0
12,0.000,74,2.420,2.170,2.422,2.168,0,0.004,0.004,0
13,0.000,106,2.187,2.170,2.188,2.168,0,0.004,0.004,0
14,0.000,73,2.347,2.003,2.348,2.002,0,0.004,0.004,0
15,0.000,81,2.473,1.643,2.475,1.642,0,0.004,0.004,0
16,0.000,63,2.607,1.843,2.608,1.842,0,0.004,0.004,0
17,0.000,66,2.633,1.617,2.635,1.615,0,0.004,0.004,0
18,0.000,84,2.807,1.350,2.808,1.348,0,0.004,0.004,0
19,0.000,63,3.020,1.423,3.022,1.422,0,0.004,0.004,0
20,0.000,74,3.253,1.550,3.255,1.548,0,0.004,0.004,0
21,0.000,79,2.993,1.697,2.995,1.695,0,0.004,0.004,0
22,0.000,73,3.180,1.963,3.182,1.962,0,0.004,0.004,0
23,0.000,81,2.920,1.957,2.922,1.955,0,0.004,0.004,0
