 ,Area,Mean,X,Y,XM,YM,Perim.,Major,Minor,Angle
1,0.000,78,3.600,1.650,3.602,1.648,0,0.004,0.004,0
2,0.000,78,3.947,1.650,3.948,1.648,0,0.004,0.004,0
3,0.000,68,4.167,1.790,4.168,1.788,0,0.004,0.004,0
4,0.000,80,3.900,1.870,3.902,1.868,0,0.004,0.004,0
5,0.000,82,3.653,1.883,3.655,1.882,0,0.004,0.004,0
6,0.000,66,3.173,1.877,3.175,1.875,0,0.004,0.004,0
7,0.000,63,2.993,2.163,2.995,2.162,0,0.004,0.004,0
8,0.000,51,3.300,2.110,3.302,2.108,0,0.004,0.004,0
9,0.000,62,3.333,2.343,3.335,2.342,0,0.004,0.004,0
10,0.000,64,3.473,2.170,3.475,2.168,0,0.004,0.004,0
11,0.000,60,3.660,2.230,3.662,2.228,0,0.004,0.004,0
12,0.000,70,3.853,2.397,3.855,2.395,0,0.004,0.004,0
13,0.000,76,3.567,2.490,3.568,2.488,0,0.004,0.004,0
14,0.000,84,3.353,2.610,3.355,2.608,0,0.004,0.004,0
15,0.000,70,3.133,2.497,3.135,2.495,0,0.004,0.004,0
