unique_id,term,estimate,std.error,statistic,p.value,conf.low,conf.high
20_5,t0,-2.0824393724822396,0.900159453239374,-2.3134116572216556,0.14679398817184397,-5.9555129011724155,1.7906341562079358
20_6,K,0.16747820833123314,0.019208993227294146,8.718739516929112,0.012901033035986356,0.08482858118607706,0.2501278354763892
20_6,Linf,2324.6217170694576,22.08036864417938,105.28002292580621,9.02088797052648e-5,2229.6175586487047,2419.6258754902105
20_6,t0,-2.092472008988095,0.22684835966285666,-9.22410024078613,0.011549862005471928,-3.0685217229306727,-1.1164222950455174
20_7,K,0.09337241447453729,0.028324826035224272,3.2964867765973547,0.08099972845673556,-0.02849947558559905,0.21524430453467364
20_7,Linf,2602.0106476835535,205.6845945836646,12.650488739569436,0.006190673503778158,1717.0212653307376,3487.0000300363695
20_7,t0,-4.466727036356967,1.0421927471203816,-4.285893419138355,0.05036269580219998,-8.950920504679567,0.01746643196563369
20_8,K,0.12328478348349099,0.023376071811400355,5.27397350924315,0.03412256801235052,0.022705664293349803,0.22386390267363218
20_8,Linf,2423.8831929564717,72.5951990832715,33.389028800322144,8.957948539479462e-4,2111.531261454128,2736.2351244588153
20_8,t0,-2.8306351757812136,0.4762332816123926,-5.943799572758702,0.02715777301980468,-4.879701604908319,-0.7815687466541084
24_1,K,0.06611301552719036,0.008488453784204318,7.788581667278005,0.016088046723717202,0.0295901466812315,0.10263588437314922
24_1,Linf,3275.2160490289843,229.64637765139665,14.261997435033635,0.004880349740049488,2287.1274353501267,4263.304662707842
24_1,t0,-3.050908748950338,0.20360768111535207,-14.98425173469695,0.004424256238144701,-3.9269618938992656,-2.17485560400141
24_2,K,0.09674528064071314,0.024881066313046343,3.8883092638993904,0.060228539784057185,-0.010309307250193092,0.20379986853161935
24_2,Linf,2839.3572683747275,290.1066313682587,9.78728840145151,0.010278714402514664,1591.1291789996683,4087.5853577497865
24_2,t0,-2.3663908696863394,0.4314365129443031,-5.484910986177547,0.031669418109560636,-4.2227123598197345,-0.5100693795529447
24_3,K,0.1644091389306596,0.035309288615926984,4.656257471482998,0.04315980585261074,0.012485531881829742,0.31633274597948946
24_3,Linf,2654.618999340354,158.89702009389168,16.706537339540724,0.003563696655996518,1970.940302084316,3338.297696596392
24_3,t0,-2.716706602652573,0.5074637585744532,-5.353498760747439,0.03316582633180086,-4.900146928731866,-0.5332662765732796
24_4,K,0.11958415597261753,0.014678707521043683,8.146776942123775,0.014734861602796143,0.05642677498800497,0.18274153695723008
24_4,Linf,2661.5329063488375,110.82781353659364,24.015026746603102,0.0017294423187617554,2184.6793119034483,3138.386500794227
24_4,t0,-2.2131370239302863,0.22068335251618934,-10.028563544538008,0.009797233957416121,-3.162660853044331,-1.2636131948162415
24_6,K,0.09066492700535529,0.03177126496930044,2.8536769654265237,0.10399282469244216,-0.04603579294239869,0.2273656469531093
24_6,Linf,2644.5677122597463,297.5591700302329,8.887535584909214,0.01242465021282995,1364.2739370671802,3924.8614874523123
24_6,t0,-3.517438504659945,0.9544284280910131,-3.685387401646555,0.06637939538166454,-7.62401258613623,0.5891355768163407
24_7,K,0.11021589549323695,0.0019100535276008314,57.70304020310691,3.0019746025715475e-4,0.10199759846873764,0.11843419251773625
24_7,Linf,2839.668071077372,15.48218672679116,183.4151803739369,2.9724193620687953e-5,2773.0535980948534,2906.282544059891
24_7,t0,-3.2291178079549474,0.04521528847524044,-71.41650350684345,1.9600860141984525e-4,-3.42366349233935,-3.0345721235705447
24_8,K,0.12152160968700207,0.02668759057137797,4.553487485578114,0.04499895232624245,0.006694175264626651,0.2363490441093775
24_8,Linf,2859.357718282416,210.8739370683333,13.559559602455028,0.005394898352698537,1952.0403973223354,3766.6750392424965
24_8,t0,-2.55287280379641,0.43088788610994705,-5.9246799134775605,0.027326207722734454,-4.406833743183349,-0.6989118644094712
27_1,K,0.15904248898844972,0.01974453001465612,8.055015179920437,0.015064897755145691,0.07408863302326939,0.24399634495363004
27_1,Linf,2467.2584100244612,74.24541031370784,33.23112364252009,9.043166496072547e-4,2147.8061926668174,2786.710627382105
27_1,t0,-2.604965571886554,0.3145329370730859,-8.28201204022476,0.014267751010322745,-3.958291572180183,-1.2516395715929254
27_2,K,0.14255953749637693,0.04006655955291006,3.55806785227265,0.07071375417883935,-0.029832954335620915,0.31495202932837474
27_2,Linf,2457.6539006398257,208.33986193378638,11.796369056925391,0.007109718786432885,1561.2398249747937,3354.0679763048574
27_2,t0,-2.8639291998623473,0.6519696591068102,-4.392733864005102,0.048114429930043695,-5.66912823333209,-0.05873016639260431
27_3,K,0.15637462539265037,0.023306879832528,6.70937622351353,0.021500615810813473,0.05609321525928111,0.2566560355260196
27_3,Linf,2167.0030293312984,66.53537214372123,32.569187779553026,9.413964187488906e-4,1880.7244287522199,2453.281629910377
27_3,t0,-2.576803614064735,0.37574772905114334,-6.8578022296283905,0.020608254393792217,-4.193515606163798,-0.9600916219656719
27_4,K,0.1530290709750519,0.10151162266425089,1.5075029534420377,0.37286945699215035,-1.136798389698231,1.4428565316483348
27_4,Linf,2311.1737674207584,354.1033512024991,6.526833930185203,0.09678618434947772,-2188.1359107237663,6810.4834455652835
27_4,t0,-3.9223036904911384,2.1538869628556014,-1.8210350673607254,0.3196985790468709,-31.290032419111903,23.445425038129628
27_5,K,0.14906242426248462,0.03203685887307018,4.65284143033713,0.1347736910418332,-0.25800446368268,0.5561293122076492
27_5,Linf,2432.0483347024983,138.66348728240266,17.539212249504285,0.03625768826017963,670.1616758603345,4193.934993544663
27_5,t0,-2.2689867881551984,0.3701074997082915,-6.130615537225133,0.10293617296410264,-6.971648453842466,2.4336748775320696
27_6,K,0.14049822389945912,0.012774324841346241,10.99848529330592,0.00816562307329509,0.08553474025013436,0.1954617075487839
27_6,Linf,2739.667123628172,96.40512878467628,28.418271498265405,0.0012359444599014072,2324.869333100936,3154.4649141554078
27_6,t0,-1.986749764887488,0.14147382022857655,-14.043232604290562,0.005032430980678682,-2.5954624836820575,-1.3780370460929183
27_7,K,0.17552720578457215,0.019780322463420857,8.873829337674815,0.07143987496714814,-0.0758056211832086,0.4268600327523529
27_7,Linf,2042.647417579006,58.173652248309665,35.112930659057234,0.01812573678016964,1303.4810818609544,2781.8137532970577
27_7,t0,-2.359140826807506,0.2238422397316797,-10.539301383132221,0.0602240656184109,-5.203326153442125,0.4850444998271133
27_8,K,0.20385643497921638,0.08582194431352361,2.3753416053415277,0.1407579559897726,-0.16540558799377222,0.573118457952205
27_8,Linf,2018.4556141310784,182.4770912524447,11.061419273385292,0.008074089809301369,1233.3200593370057,2803.591168925151
27_8,t0,-2.216254703696656,0.9003128462034261,-2.4616495399821186,0.13290578701806868,-6.0899882290423335,1.6574788216490224
