unique_id,term,estimate,std.error,statistic,p.value,conf.low,conf.high
10_1,K,0.04255286036438725,0.006345525562842399,6.705963114161063,0.002573463056730214,0.024934856975525995,0.060170863753248496
10_1,Linf,3039.636714950726,79.75621504774064,38.111596859646035,2.8309484709794637e-6,2818.1979620723237,3261.0754678291282
10_1,t0,-7.238171967114671,1.4617700552171913,-4.951648818691402,0.007752087846644923,-11.29669628184715,-3.179647652382193
10_3,K,0.013798378602250415,0.0030727361766017783,4.490583574119407,0.010900932660747162,0.005267095285160225,0.022329661919340604
10_3,Linf,3723.820313379638,407.7658023268763,9.132252611989568,7.97804850011123e-4,2591.680947442131,4855.959679317144
10_3,t0,-15,2.5176367120100167,-5.9579684107896504,0.00398381461365186,-21.99008012572648,-8.009919874273521
10_4,K,0.022866063696483724,0.00524564284810959,4.3590584335576965,0.007296719430896401,0.009381709474897672,0.036350417918069776
10_4,Linf,3086.5720937633014,236.48537915175376,13.051851682478153,4.7098696433696853e-5,2478.6670737222366,3694.477113804366
10_4,t0,-11.851648257655668,3.1762141393761825,-3.731375699997156,0.013551711816898973,-20.01636663042731,-3.6869298848840266
10_7,K,0.033720920687393796,0.004062249874564283,8.301045412921749,0.0036629924934593835,0.02079302858294749,0.046648812791840105
10_7,Linf,3152.6228897751716,73.56572644190298,42.85450633407244,2.7966015192230957e-5,2918.5039154646256,3386.7418640857177
10_7,t0,-11.87491717867659,1.172179636619628,-10.130629135412969,0.0020489602568921086,-15.605315932365524,-8.144518424987655
10_8,K,0.016881983887728737,0.008378113011181765,2.0150102851557823,0.11414497574904559,-0.00637938697296082,0.04014335474841829
10_8,Linf,3267.9737603797585,650.6718313132915,5.022460790693526,0.007372551734628564,1461.419139239886,5074.528381519631
10_8,t0,-14.420330998270046,6.030506921709749,-2.3912303203495275,0.07506740040708225,-31.16370242291249,2.3230404263723976
16_2,K,0.06122950219386975,0.020755180209246795,2.95008289865828,0.06002064968633376,-0.004822744378545234,0.12728174876628473
16_2,Linf,3127.4408889908914,364.6425934760989,8.576729501557487,0.003331575261331251,1966.9854146338114,4287.896363347972
16_2,t0,-4.748738280901318,1.3155870932569975,-3.6095962823296417,0.03651403632793682,-8.935523565115982,-0.5619529966866539
16_3,K,0.06219774421912832,0.008606201506159194,7.2270843501183775,0.018612944309678327,0.025168247815878543,0.09922724062237809
16_3,Linf,2945.0052200739383,161.45927464940945,18.239925990431235,0.0029922725971271748,2250.3020312602885,3639.708408887588
16_3,t0,-3.8322286526208895,0.4288176638726313,-8.936732265206196,0.012290736099473495,-5.677282144647253,-1.9871751605945256
16_5,K,0.07282515851343163,0.012918672540037228,5.637201367844391,0.00487380651444657,0.03695717337399212,0.10869314365287114
16_5,Linf,2670.354886240125,123.2496445207891,21.666227895608277,2.6845736346598612e-5,2328.1590139930117,3012.550758487238
16_5,t0,-4.475972565306768,0.9138623461805322,-4.897862992182573,0.008056355361024376,-7.013261203184278,-1.938683927429258
16_6,K,0.061308838251345664,0.01049324236514242,5.84269724437205,0.004278681806169104,0.032174926848991876,0.09044274965369944
16_6,Linf,2866.8030428744296,160.17020787495449,17.898478630386457,5.726676555441896e-5,2422.099253221499,3311.50683252736
16_6,t0,-4.266652022877567,0.8549887951224249,-4.990301682569571,0.007542043451670886,-6.640481478094182,-1.8928225676609514
16_7,K,0.08655970198551129,0.00608276133632814,14.23033014110711,7.518973000267306e-4,0.06720164064479121,0.10591776332623136
16_7,Linf,2750.3598499310633,53.10360275613362,51.792340014320196,1.5852275262429946e-5,2581.360485542552,2919.3592143195747
16_7,t0,-3.509059449292855,0.26085494665090697,-13.452148384937113,8.882246251137357e-4,-4.3392163104770125,-2.6789025881086976
16_8,K,0.07428443146000199,0.012263841234264694,6.057191221006204,0.02618971275858229,0.021517381496178996,0.127051481423825
16_8,Linf,2777.9875272937634,149.95099866679956,18.525968829768345,0.0029009825486642914,2132.8004535514,3423.1746010361267
16_8,t0,-3.634876944368949,0.5527970504859683,-6.575427530182188,0.022356062999160823,-6.013370682639851,-1.2563832060980467
20_1,K,0.04755307853837866,0.006741688448479671,7.053585893471899,1.0678866255146532e-4,0.03200671709792638,0.06309943997883094
20_1,Linf,3090.853810272618,164.5167362325869,18.78747342703722,6.656170102960547e-8,2711.4775362099795,3470.2300843352564
20_1,t0,-5.499342023666618,0.9247887148145437,-5.946592919626459,3.432865674459127e-4,-7.631908624219102,-3.3667754231141345
20_2,K,0.07600872634516766,0.004520672624489832,16.813587857126773,1.3604460146484388e-5,0.06438796741179575,0.08762948527853956
20_2,Linf,3012.6757099775573,41.97859085774941,71.76695664193325,9.948971766753336e-9,2904.766306833018,3120.5851131220966
20_2,t0,-4.533982648935398,0.32374704127646803,-14.004707598434988,3.338081921118392e-5,-5.366200912581687,-3.7017643852891093
20_3,K,0.06137779396590591,0.007239294965415236,8.47842148429234,2.8679471555138607e-5,0.044683949839695675,0.07807163809211615
20_3,Linf,3190.5837147937095,107.30224744520109,29.734546952738622,1.774366415418344e-9,2943.144288468375,3438.023141119044
20_3,t0,-4.398096950260003,0.8687713510066485,-5.062433222693073,9.741041993472988e-4,-6.4014872782282435,-2.394706622291762
20_4,K,0.0848358686656085,0.006457935680572001,13.13668529106414,1.2006307475447667e-5,0.06903386931488492,0.10063786801633207
20_4,Linf,3191.152856016215,59.30616137524451,53.808116762523454,2.7660301889405512e-9,3046.0359069012134,3336.269805131217
20_4,t0,-2.8006414206172536,0.4140607740519354,-6.763841436151039,5.098416699674243e-4,-3.8138116357391936,-1.7874712054953137
